0, 0, 343, 77, 0, 0
0, 0, 342, 78, 0, 0
0, 0, 342, 78, 0, 0
0, 0, 342, 81, 0, 0
0, 0, 342, 81, 0, 0
0, 0, 342, 71, 0, 0
0, 0, 342, 75, 0, 0
0, 0, 342, 62, 0, 0
0, 0, 341, 62, 0, 0
0, 0, 344, 84, 0, 0
0, 0, 343, 70, 0, 0
0, 0, 344, 87, 0, 0
0, 0, 346, 94, 0, 0
0, 0, 346, 91, 0, 0
0, 0, 348, 94, 0, 0
0, 0, 345, 91, 0, 0
0, 0, 347, 91, 0, 0
0, 0, 347, 100, 0, 0
0, 0, 347, 87, 0, 0
0, 0, 346, 91, 0, 0
0, 0, 346, 88, 0, 0
0, 0, 345, 65, 0, 0
0, 0, 345, 68, 0, 0
0, 0, 346, 91, 0, 0
0, 0, 346, 97, 0, 0
0, 0, 346, 97, 0, 0
0, 0, 346, 97, 0, 0
0, 0, 346, 97, 0, 0
0, 0, 345, 77, 0, 0
0, 0, 347, 100, 0, 0
0, 0, 346, 100, 0, 0
0, 0, 347, 106, 0, 0
0, 0, 346, 103, 0, 0
0, 0, 346, 80, 0, 0
0, 0, 345, 77, 0, 0
0, 0, 345, 77, 0, 0
0, 0, 346, 80, 0, 0
0, 0, 346, 100, 0, 0
0, 0, 345, 77, 0, 0
0, 0, 345, 73, 0, 0
0, 0, 345, 70, 0, 0
0, 0, 345, 70, 0, 0
0, 0, 345, 88, 0, 0
0, 0, 345, 88, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 79, 0, 0
0, 0, 344, 79, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 343, 82, 0, 0
0, 0, 344, 85, 0, 0
0, 0, 345, 88, 0, 0
0, 0, 344, 78, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 79, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 82, 0, 0
0, 0, 344, 85, 0, 0
0, 0, 345, 70, 0, 0
0, 0, 345, 88, 0, 0
0, 0, 345, 94, 0, 0
0, 0, 345, 94, 0, 0
0, 0, 345, 97, 0, 0
0, 0, 346, 85, 0, 0
0, 0, 345, 112, 0, 0
0, 0, 345, 109, 0, 0
0, 0, 346, 85, 0, 0
0, 0, 345, 103, 0, 0
0, 0, 346, 103, 0, 0
0, 0, 346, 80, 0, 0
0, 0, 347, 106, 0, 0
0, 0, 346, 99, 0, 0
0, 0, 347, 93, 0, 0
0, 0, 346, 80, 0, 0
0, 0, 346, 77, 0, 0
0, 0, 346, 81, 0, 0
0, 0, 347, 81, 0, 0
0, 0, 348, 91, 0, 0
0, 0, 349, 93, 0, 0
0, 0, 349, 96, 0, 0
0, 0, 348, 93, 0, 0
0, 0, 348, 97, 0, 0
0, 0, 347, 87, 0, 0
0, 0, 347, 91, 0, 0
0, 0, 346, 91, 0, 0
0, 0, 348, 91, 0, 0
0, 0, 349, 109, 0, 0
0, 0, 349, 112, 0, 0
0, 0, 349, 124, 0, 0
0, 0, 349, 127, 0, 0
0, 0, 349, 124, 0, 0
0, 0, 349, 121, 0, 0
0, 0, 348, 118, 0, 0
0, 0, 349, 121, 0, 0
0, 0, 350, 126, 0, 0
0, 0, 350, 123, 0, 0
0, 0, 350, 117, 0, 0
0, 0, 349, 114, 0, 0
0, 0, 349, 112, 0, 0
0, 0, 348, 114, 0, 0
0, 0, 348, 114, 0, 0
0, 0, 347, 114, 0, 0
0, 0, 346, 109, 0, 0
0, 0, 346, 109, 0, 0
0, 0, 345, 111, 0, 0
0, 0, 347, 108, 0, 0
0, 0, 350, 72, 0, 0
0, 0, 350, 49, 0, 0
0, 0, 350, 43, 0, 0
0, 0, 350, 38, 0, 0
0, 0, 347, 78, 0, 0
0, 0, 347, 78, 0, 0
0, 0, 347, 75, 0, 0
0, 0, 346, 75, 0, 0
0, 0, 346, 71, 0, 0
0, 0, 346, 58, 0, 0
0, 0, 347, 62, 0, 0
0, 0, 347, 55, 0, 0
0, 0, 347, 47, 0, 0
0, 0, 347, 49, 0, 0
0, 0, 347, 50, 0, 0
0, 0, 347, 54, 0, 0
0, 0, 347, 51, 0, 0
0, 0, 347, 56, 0, 0
0, 0, 347, 59, 0, 0
0, 0, 347, 70, 0, 0
0, 0, 344, 73, 0, 0
0, 0, 344, 77, 0, 0
0, 0, 344, 86, 0, 0
0, 0, 345, 75, 0, 0
0, 0, 346, 78, 0, 0
0, 0, 345, 71, 0, 0
0, 0, 345, 72, 0, 0
0, 0, 344, 79, 0, 0
0, 0, 344, 82, 0, 0
