-66 , -68 , -63 , -61
-61 , -59 , -66 , -59
-63 , -61 , -61 , -58
-62 , -58 , -62 , -58
-62 , -60 , -69 , -62
-62 , -61 , -59 , -56
-62 , -59 , -61 , -57
-63 , -60 , -60 , -56
-59 , -61 , -68 , -62
-61 , -61 , -66 , -63
-60 , -64 , -60 , -56
-61 , -59 , -62 , -58
-63 , -64 , -62 , -58
-63 , -61 , -66 , -72
-58 , -72 , -62 , -58
-63 , -62 , -60 , -58
-60 , -62 , -62 , -58
-63 , -62 , -62 , -59
-63 , -62 , -62 , -58
-64 , -61 , -64 , -70
-60 , -61 , -62 , -56
-64 , -62 , -64 , -68
-60 , -69 , -61 , -58
-62 , -60 , -60 , -58
-61 , -61 , -61 , -58
-63 , -60 , -60 , -58
-61 , -60 , -60 , -56
-61 , -61 , -62 , -58
-61 , -63 , -63 , -59
-63 , -71 , -64 , -71
-58 , -76 , -64 , -70
-59 , -64 , -62 , -57
-62 , -60 , -60 , -55
-60 , -60 , -61 , -58
-61 , -63 , -62 , -59
-63 , -62 , -66 , -62
-61 , -59 , -60 , -56
-60 , -71 , -63 , -73
-59 , -75 , -63 , -59
-60 , -59 , -67 , -65
-61 , -67 , -62 , -58
-62 , -68 , -64 , -60
-65 , -67 , -67 , -65
-69 , -61 , -64 , -61
-65 , -63 , -60 , -56
-61 , -58 , -62 , -59
-63 , -72 , -63 , -59
-60 , -59 , -64 , -74
-58 , -69 , -60 , -56
-61 , -61 , -67 , -64
-69 , -60 , -61 , -58
-63 , -61 , -62 , -57
-62 , -61 , -61 , -58
-63 , -60 , -60 , -56
-62 , -60 , -61 , -58
-61 , -60 , -61 , -58
-61 , -60 , -61 , -58
-62 , -67 , -64 , -61
-62 , -61 , -61 , -58
-61 , -62 , -60 , -57
-61 , -60 , -70 , -61
-61 , -62 , -61 , -58
-62 , -61 , -68 , -62
-60 , -65 , -60 , -56
-60 , -61 , -63 , -60
-64 , -66 , -60 , -56
-60 , -59 , -64 , -65
-61 , -59 , -68 , -59
-61 , -60 , -65 , -59
