1670598790693,8401,-69,16,-2,-64,39,6503
1670598790694,8401,-70,-42,30,-66,39,6501
1670598790706,8401,-69,36,36,-77,38,6504
1670598790707,8401,-83,-40,30,-78,37,6501
1670598790716,8401,-82,16,-2,-73,37,6503
1670598790720,8401,-70,-36,-8,-76,37,6502
1670598790731,8401,-77,36,36,-81,37,6504
1670598790736,8401,-72,-38,30,-71,38,6501
1670598790741,8401,-80,16,-2,-72,38,6503
1670598790751,8401,-68,-36,-10,-78,38,6502
1670598790760,8401,-70,36,34,-77,38,6504
1670598790766,8401,-71,-36,-10,-67,39,6502
1670598790767,8401,-84,-36,30,-75,37,6501
1670598790781,8401,-65,36,34,-72,39,6504
1670598790792,8401,-70,-36,-10,-74,37,6502
1670598790795,8401,-71,-36,30,-71,38,6501
1670598790798,8401,-83,16,-2,-73,38,6503
1670598790811,8401,-77,36,34,-80,37,6504
1670598790820,8401,-72,-36,30,-67,39,6501
1670598790825,8401,-70,-34,-10,-67,39,6502
1670598790827,8401,-72,16,-2,-65,39,6503
1670598790835,8401,-65,36,34,-73,39,6504
1670598790840,8401,-80,16,-2,-72,37,6503
1670598790845,8401,-72,-36,30,-71,38,6501
1670598790851,8401,-71,-34,-10,-75,37,6502
1670598790861,8401,-79,48,34,-80,37,6504
1670598790871,8401,-75,16,-2,-65,39,6503
1670598790878,8401,-67,-34,-12,-69,39,6502
1670598790888,8401,-77,-36,30,-68,39,6501
1670598790888,8401,-71,48,34,-76,38,6504
1670598790900,8401,-81,16,-2,-72,38,6503
1670598790902,8401,-71,-32,-12,-74,38,6502
1670598790908,8401,-78,-36,30,-74,37,6501
1670598790912,8401,-79,48,34,-80,37,6504
1670598790929,8401,-84,16,0,-66,39,6503
1670598790936,8401,-73,-36,30,-70,38,6501
1670598790953,8401,-81,16,0,-73,37,6503
1670598790957,8401,-66,48,32,-72,39,6504
1670598790964,8401,-72,-32,-12,-74,37,6502
1670598790965,8401,-84,-36,30,-67,39,6501
1670598790979,8401,-80,16,0,-65,39,6503
1670598790983,8401,-72,48,32,-76,38,6504
1670598790990,8401,-76,-36,28,-75,37,6501
1670598790993,8401,-69,-32,-12,-73,38,6502
1670598790998,8401,-66,48,32,-72,39,6504
1670598791019,8401,-73,-36,24,-71,38,6501
1670598791020,8401,-83,16,0,-73,37,6503
