1670599326999,8401,-75,34,-6,-67,39,6501
1670599327000,8401,-77,-44,-28,-79,37,6503
1670599327005,8401,-71,58,-4,-75,37,6502
1670599327025,8401,-71,34,-6,-75,37,6501
1670599327025,8401,-70,-44,-28,-66,39,6503
1670599327029,8401,-76,-26,-28,-70,38,6504
1670599327037,8401,-70,58,-4,-75,38,6502
1670599327052,8401,-70,34,-6,-72,38,6501
1670599327053,8401,-78,-44,-26,-79,37,6503
1670599327077,8401,-72,34,-6,-74,37,6501
1670599327082,8401,-79,-44,-26,-66,38,6503
1670599327083,8401,-65,-26,-28,-66,39,6504
1670599327084,8401,-75,58,-4,-73,39,6502
1670599327106,8401,-69,34,-6,-69,38,6501
1670599327107,8401,-66,-44,-26,-69,39,6503
1670599327108,8401,-93,-26,-28,-74,37,6504
1670599327117,8401,-73,58,-4,-74,37,6502
1670599327131,8401,-70,34,-6,-64,39,6501
1670599327134,8401,-79,-44,-26,-66,38,6503
1670599327137,8401,-78,-26,-28,-69,38,6504
1670599327143,8401,-71,56,-4,-76,38,6502
1670599327156,8401,-79,34,-6,-73,37,6501
1670599327161,8401,-80,-26,-28,-73,37,6504
1670599327163,8401,-68,-44,-26,-70,39,6503
1670599327168,8401,-75,56,0,-75,37,6502
1670599327182,8401,-69,32,-6,-64,39,6501
1670599327187,8401,-79,-44,-26,-78,37,6503
1670599327192,8401,-70,-26,-28,-66,39,6504
1670599327198,8401,-71,56,6,-75,39,6502
1670599327211,8401,-76,32,-6,-75,37,6501
1670599327213,8401,-72,-44,-26,-70,39,6503
1670599327215,8401,-77,-26,-28,-70,37,6504
1670599327222,8401,-73,56,6,-75,37,6502
1670599327231,8401,-72,32,-8,-72,38,6501
1670599327237,8401,-75,-44,-26,-68,38,6503
1670599327241,8401,-71,-26,-28,-66,39,6504
1670599327247,8401,-71,56,6,-71,39,6502
1670599327253,8401,-70,32,-6,-70,39,6501
1670599327266,8401,-77,-44,-26,-70,39,6503
1670599327266,8401,-70,-26,-28,-66,38,6504
1670599327269,8401,-69,32,-8,-82,37,6501
1670599327273,8401,-69,54,6,-76,38,6502
1670599327293,8401,-80,-44,-26,-81,37,6503
1670599327295,8401,-79,-26,-28,-67,39,6504
1670599327298,8401,-66,32,-8,-77,38,6501
1670599327301,8401,-71,54,18,-67,39,6502
1670599327317,8401,-78,-44,-26,-68,39,6503
1670599327320,8401,-80,-26,-28,-70,37,6504
1670599327328,8401,-67,54,18,-72,37,6502
1670599327331,8401,-69,30,-8,-66,39,6501
1670599327331,8401,-74,-44,-26,-82,37,6503
1670599327344,8401,-73,-26,-28,-64,39,6504
1670599327347,8401,-76,30,-8,-75,37,6501
1670599327351,8401,-68,54,18,-68,39,6502
1670599327358,8401,-78,-26,-30,-71,37,6504
1670599327360,8401,-70,-46,-26,-69,38,6503
1670599327366,8401,-69,54,18,-72,37,6502
1670599327378,8401,-73,28,-8,-67,39,6501
1670599327386,8401,-81,-26,-30,-73,38,6504
1670599327393,8401,-69,54,18,-72,38,6502
1670599327402,8401,-67,-46,-26,-72,39,6503
1670599327410,8401,-75,28,-8,-74,37,6501
1670599327422,8401,-66,-26,-30,-62,39,6504
1670599327423,8401,-74,-46,-26,-69,38,6503
1670599327424,8401,-71,26,-10,-80,38,6501
1670599327429,8401,-68,52,22,-67,39,6502
1670599327444,8401,-74,52,22,-76,37,6502
1670599327454,8401,-71,-46,-32,-67,39,6503
1670599327455,8401,-72,26,-10,-68,39,6501
1670599327467,8401,-69,-26,-30,-64,39,6504
1670599327474,8401,-66,52,22,-68,39,6502
1670599327482,8401,-79,-46,-32,-74,37,6503
1670599327488,8401,-73,26,-10,-75,37,6501
1670599327491,8401,-83,-46,-32,-74,38,6503
1670599327501,8401,-68,26,-10,-78,38,6501
