1670599945732,8401,-73,-14,34,-76,37,6501
1670599945733,8401,-71,-32,-6,-72,39,6502
1670599945749,8401,-79,20,-38,-72,37,6503
1670599945757,8401,-73,-14,34,-75,38,6501
1670599945758,8401,-70,48,44,-78,38,6504
1670599945759,8401,-70,-34,-6,-71,39,6502
1670599945769,8401,-74,-34,-6,-74,37,6502
1670599945772,8401,-67,20,-38,-64,39,6503
1670599945787,8401,-79,20,-38,-72,37,6503
1670599945799,8401,-75,-14,34,-74,38,6501
1670599945812,8401,-73,-34,-6,-74,37,6502
1670599945812,8401,-67,50,44,-72,39,6504
1670599945819,8401,-85,20,-38,-73,38,6503
1670599945827,8401,-69,50,44,-76,37,6504
1670599945832,8401,-79,-14,34,-70,39,6501
1670599945844,8401,-75,-14,34,-77,37,6501
1670599945845,8401,-69,-34,-6,-69,39,6502
1670599945848,8401,-70,20,-38,-65,39,6503
1670599945870,8401,-73,-34,-6,-74,37,6502
1670599945873,8401,-77,-14,34,-74,38,6501
1670599945876,8401,-85,20,-38,-72,37,6503
1670599945889,8401,-65,50,44,-70,39,6504
1670599945899,8401,-71,-34,-6,-76,38,6502
1670599945901,8401,-75,-14,34,-68,39,6501
1670599945906,8401,-71,20,-38,-65,39,6503
1670599945917,8401,-71,50,44,-79,38,6504
1670599945927,8401,-80,-14,34,-78,37,6501
1670599945930,8401,-84,20,-34,-73,37,6503
1670599945946,8401,-69,50,48,-76,37,6504
1670599945954,8401,-71,20,-34,-67,39,6503
1670599945955,8401,-84,-14,34,-78,37,6501
1670599945972,8401,-64,50,48,-70,39,6504
1670599945976,8401,-79,-34,-6,-74,37,6502
1670599945978,8401,-83,20,-34,-74,37,6503
1670599945986,8401,-69,50,48,-77,38,6504
1670599945987,8401,-78,-14,34,-74,38,6501
1670599945992,8401,-80,20,-24,-73,38,6503
1670599946001,8401,-77,-34,-6,-74,38,6502
1670599946024,8401,-83,20,-24,-74,37,6503
1670599946049,8401,-75,-34,-6,-73,38,6502
1670599946051,8401,-77,20,-24,-71,38,6503
1670599946058,8401,-82,-14,32,-78,37,6501
1670599946067,8401,-64,52,48,-71,39,6504
1670599946074,8401,-69,-34,-6,-73,39,6502
1670599946080,8401,-71,20,-22,-66,39,6503
1670599946090,8401,-68,52,44,-77,38,6504
1670599946094,8401,-82,20,-22,-72,37,6503
1670599946106,8401,-81,-18,32,-78,37,6501
1670599946119,8401,-66,52,44,-71,39,6504
1670599946121,8401,-74,-34,-8,-74,38,6502
1670599946127,8401,-72,20,-20,-69,38,6503
