Time Start, Time End, x, y, Qx, Qy
1670598749283, 1670598749298, 655.9226539566789, 606.3189406597346, 660.0, 600.0
1670598749307, 1670598749322, 655.9226539566789, 606.3189406597346, 660.0, 600.0
1670598749331, 1670598749350, 655.9226539566789, 606.3189406597346, 660.0, 600.0
1670598749364, 1670598749379, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749382, 1670598749404, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749406, 1670598749430, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749436, 1670598749458, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749471, 1670598749487, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749489, 1670598749543, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749551, 1670598749573, 645.192566625688, 607.1510591954582, 660.0, 600.0
1670598749574, 1670598749598, 648.8475586178246, 593.1049839835601, 660.0, 600.0
1670598749602, 1670598749615, 648.8475586178246, 593.1049839835601, 660.0, 600.0
1670598749622, 1670598749647, 648.8475586178246, 593.1049839835601, 660.0, 600.0
1670598749655, 1670598749675, 648.8475586178246, 593.1049839835601, 660.0, 600.0
1670598749681, 1670598749701, 648.8475586178246, 593.1049839835601, 660.0, 600.0
1670598749707, 1670598749750, 648.8475586178246, 593.1049839835601, 660.0, 600.0
1670598749752, 1670598749775, 642.2761296254649, 621.3981382250024, 660.0, 600.0
1670598749790, 1670598749798, 385.93599627234653, 798.5851808161581, 360.0, 780.0
1670598749810, 1670598749825, 397.3237451219883, 797.9591312183295, 420.0, 780.0
1670598749832, 1670598749854, 397.3237451219883, 797.9591312183295, 420.0, 780.0
1670598749861, 1670598749877, 397.3237451219883, 797.9591312183295, 420.0, 780.0
1670598749883, 1670598749903, 835.0142003473842, 528.621418395123, 840.0, 540.0
1670598749912, 1670598749925, 1303.461716225474, 232.4596411039911, 1320.0, 240.0
1670598749939, 1670598749951, 1303.461716225474, 232.4596411039911, 1320.0, 240.0
1670598749962, 1670598749976, 1303.461716225474, 232.4596411039911, 1320.0, 240.0
1670598749987, 1670598750002, 1303.461716225474, 232.4596411039911, 1320.0, 240.0
1670598750010, 1670598750026, 1124.4163996630039, 371.9475699368352, 1140.0, 360.0
1670598750034, 1670598750051, 1138.7442360106643, 372.54309325937106, 1140.0, 360.0
1670598750059, 1670598750076, 1138.7442360106643, 372.54309325937106, 1140.0, 360.0
1670598750082, 1670598750113, 1153.995787285961, 373.4973264883457, 1140.0, 360.0
1670598750122, 1670598750138, 1170.3515323695117, 374.86465115884414, 1200.0, 360.0
1670598750144, 1670598750170, 1170.3515323695117, 374.86465115884414, 1200.0, 360.0
1670598750174, 1670598750197, 1170.3515323695117, 374.86465115884414, 1200.0, 360.0
1670598750203, 1670598750224, 1153.995787285961, 373.4973264883457, 1140.0, 360.0
1670598750232, 1670598750266, 1138.7442360106643, 372.54309325937106, 1140.0, 360.0
1670598750272, 1670598750293, 1138.7442360106643, 372.54309325937106, 1140.0, 360.0
1670598750293, 1670598750317, 1138.7442360106643, 372.54309325937106, 1140.0, 360.0
1670598750334, 1670598750346, 1138.7442360106643, 372.54309325937106, 1140.0, 360.0
1670598750364, 1670598750369, 869.2183274494231, 571.2432950673327, 840.0, 600.0
1670598750386, 1670598750413, 869.2183274494231, 571.2432950673327, 840.0, 600.0
1670598750415, 1670598750450, 869.2183274494231, 571.2432950673327, 840.0, 600.0
1670598750453, 1670598750484, 869.2183274494231, 571.2432950673327, 840.0, 600.0
1670598750492, 1670598750534, 422.96407941382864, 830.3553598661005, 420.0, 840.0
1670598750543, 1670598750577, 408.6346340768333, 829.3301571217726, 420.0, 840.0
1670598750585, 1670598750612, 408.6346340768333, 829.3301571217726, 420.0, 840.0
1670598750616, 1670598750641, 408.6346340768333, 829.3301571217726, 420.0, 840.0
1670598750651, 1670598750671, 849.2694866505568, 566.9014483965021, 840.0, 540.0
1670598750678, 1670598750707, 849.2694866505568, 566.9014483965021, 840.0, 540.0
1670598750719, 1670598750736, 849.2694866505568, 566.9014483965021, 840.0, 540.0
1670598750744, 1670598750759, 849.2694866505568, 566.9014483965021, 840.0, 540.0
1670598750763, 1670598750780, 408.6346340768333, 829.3301571217726, 420.0, 840.0
1670598750790, 1670598750820, 395.82034126545693, 813.0195561008388, 420.0, 840.0
