359.09 , 152.96 , 358.80 , 153.32
359.09 , 152.96 , 358.80 , 153.32
359.09 , 152.96 , 358.80 , 153.32
359.09 , 152.96 , 358.80 , 153.32
359.09 , 152.96 , 358.80 , 153.32
359.09 , 152.96 , 358.80 , 153.32
359.20 , 149.80 , 358.71 , 150.21
359.20 , 149.80 , 358.71 , 150.21
359.20 , 149.80 , 358.71 , 150.21
359.00 , 155.58 , 358.70 , 155.95
359.20 , 149.80 , 358.71 , 150.21
359.11 , 152.43 , 358.61 , 152.84
359.11 , 152.43 , 358.61 , 152.84
359.11 , 152.43 , 358.61 , 152.84
359.23 , 149.26 , 358.47 , 149.75
357.63 , 149.34 , 356.91 , 149.68
357.63 , 149.34 , 356.91 , 149.68
357.63 , 149.34 , 356.91 , 149.68
359.23 , 149.26 , 358.47 , 149.75
357.63 , 149.34 , 356.91 , 149.68
359.23 , 149.26 , 358.47 , 149.75
357.55 , 152.49 , 357.07 , 152.77
359.11 , 152.43 , 358.61 , 152.84
359.20 , 149.80 , 358.71 , 150.21
359.20 , 149.80 , 358.71 , 150.21
359.11 , 152.43 , 358.61 , 152.84
359.11 , 152.43 , 358.61 , 152.84
357.61 , 149.85 , 357.15 , 150.12
357.61 , 149.85 , 357.15 , 150.12
357.61 , 149.85 , 357.15 , 150.12
359.20 , 149.80 , 358.71 , 150.21
357.61 , 149.85 , 357.15 , 150.12
357.21 , 165.00 , 357.19 , 165.19
358.77 , 161.87 , 358.70 , 162.18
358.77 , 161.87 , 358.70 , 162.18
358.88 , 158.73 , 358.73 , 159.06
359.00 , 155.58 , 358.70 , 155.95
359.00 , 155.58 , 358.70 , 155.95
359.00 , 155.58 , 358.70 , 155.95
359.11 , 152.43 , 358.61 , 152.84
359.34 , 146.08 , 358.27 , 146.67
359.23 , 149.26 , 358.47 , 149.75
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.46 , 142.88 , 358.01 , 143.60
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.69 , 136.43 , 357.34 , 137.51
359.69 , 136.43 , 357.34 , 137.51
359.69 , 136.43 , 357.34 , 137.51
357.98 , 136.59 , 355.69 , 137.48
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.46 , 142.88 , 358.01 , 143.60
359.23 , 149.26 , 358.47 , 149.75
359.23 , 149.26 , 358.47 , 149.75
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.58 , 139.67 , 357.70 , 140.55
359.61 , 139.06 , 357.30 , 140.18
359.69 , 136.43 , 357.34 , 137.51
359.69 , 136.43 , 357.34 , 137.51
360.06 , 126.58 , 355.90 , 128.56
360.15 , 123.96 , 355.98 , 125.85
359.94 , 129.89 , 356.44 , 131.52
359.46 , 142.88 , 358.01 , 143.60
359.46 , 142.88 , 358.01 , 143.60
360.71 , 142.82 , 359.27 , 143.49
359.55 , 140.25 , 358.10 , 140.94
359.55 , 140.25 , 358.10 , 140.94
359.55 , 140.25 , 358.10 , 140.94
359.55 , 140.25 , 358.10 , 140.94
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.46 , 142.88 , 358.01 , 143.60
359.58 , 139.67 , 357.70 , 140.55
359.46 , 142.88 , 358.01 , 143.60
359.46 , 142.88 , 358.01 , 143.60
359.32 , 146.63 , 358.56 , 147.11
359.32 , 146.63 , 358.56 , 147.11
359.23 , 149.26 , 358.47 , 149.75
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.34 , 146.08 , 358.27 , 146.67
359.32 , 146.63 , 358.56 , 147.11
359.32 , 146.63 , 358.56 , 147.11
359.32 , 146.63 , 358.56 , 147.11
359.11 , 152.43 , 358.61 , 152.84
358.77 , 161.87 , 358.70 , 162.18
358.77 , 161.87 , 358.70 , 162.18
358.77 , 161.87 , 358.70 , 162.18
358.86 , 159.24 , 358.82 , 159.56
359.20 , 149.80 , 358.71 , 150.21
358.75 , 162.37 , 358.74 , 162.68
358.75 , 162.37 , 358.74 , 162.68
358.75 , 162.37 , 358.74 , 162.68
358.55 , 168.13 , 358.49 , 168.42
359.83 , 171.28 , 359.68 , 171.70
359.69 , 174.41 , 359.41 , 174.82
358.43 , 171.25 , 358.30 , 171.54
359.83 , 171.28 , 359.68 , 171.70
361.21 , 174.46 , 360.94 , 174.81
361.32 , 171.30 , 361.19 , 171.68
359.69 , 174.41 , 359.41 , 174.82
359.83 , 171.28 , 359.68 , 171.70
361.32 , 171.30 , 361.19 , 171.68
359.83 , 171.28 , 359.68 , 171.70
361.32 , 171.30 , 361.19 , 171.68
359.97 , 168.14 , 359.89 , 168.57
358.55 , 168.13 , 358.49 , 168.42
359.83 , 171.28 , 359.68 , 171.70
359.97 , 168.14 , 359.89 , 168.57
360.11 , 165.00 , 360.05 , 165.44
360.11 , 165.00 , 360.05 , 165.44
360.25 , 161.85 , 360.16 , 162.31
360.18 , 161.86 , 360.13 , 162.13
358.88 , 158.73 , 358.73 , 159.06
360.40 , 158.70 , 360.21 , 159.18
360.54 , 155.54 , 360.20 , 156.06
359.00 , 155.58 , 358.70 , 155.95
359.00 , 155.58 , 358.70 , 155.95
360.54 , 155.54 , 360.20 , 156.06
360.54 , 155.54 , 360.20 , 156.06
360.68 , 152.37 , 360.14 , 152.95
360.54 , 155.54 , 360.20 , 156.06
360.40 , 158.70 , 360.21 , 159.18
360.51 , 156.09 , 360.34 , 156.57
359.09 , 152.96 , 358.80 , 153.32
358.88 , 158.73 , 358.73 , 159.06
359.00 , 155.58 , 358.70 , 155.95
360.40 , 158.70 , 360.21 , 159.18
360.40 , 158.70 , 360.21 , 159.18
360.40 , 158.70 , 360.21 , 159.18
360.40 , 158.70 , 360.21 , 159.18
360.40 , 158.70 , 360.21 , 159.18
360.40 , 158.70 , 360.21 , 159.18
360.25 , 161.85 , 360.16 , 162.31
358.77 , 161.87 , 358.70 , 162.18
358.77 , 161.87 , 358.70 , 162.18
358.77 , 161.87 , 358.70 , 162.18
358.55 , 168.13 , 358.49 , 168.42
358.66 , 165.00 , 358.63 , 165.30
358.57 , 167.63 , 358.56 , 167.92
358.77 , 161.87 , 358.70 , 162.18
358.66 , 165.00 , 358.63 , 165.30
360.03 , 167.62 , 360.03 , 167.87
359.95 , 170.76 , 359.92 , 171.00
360.03 , 167.62 , 360.03 , 167.87
360.03 , 167.62 , 360.03 , 167.87
361.35 , 170.76 , 361.30 , 171.13
361.35 , 170.76 , 361.30 , 171.13
361.46 , 167.61 , 361.44 , 167.99
361.35 , 170.76 , 361.30 , 171.13
361.24 , 173.91 , 361.11 , 174.27
362.84 , 170.76 , 362.81 , 171.06
362.93 , 167.59 , 362.92 , 167.91
362.84 , 170.76 , 362.81 , 171.06
362.93 , 167.59 , 362.92 , 167.91
362.93 , 167.59 , 362.92 , 167.91
361.35 , 170.76 , 361.30 , 171.13
361.35 , 170.76 , 361.30 , 171.13
362.84 , 170.76 , 362.81 , 171.06
362.84 , 170.76 , 362.81 , 171.06
362.76 , 173.93 , 362.64 , 174.21
362.76 , 173.93 , 362.64 , 174.21
362.76 , 173.93 , 362.64 , 174.21
362.76 , 173.93 , 362.64 , 174.21
361.44 , 168.15 , 361.38 , 168.54
361.44 , 168.15 , 361.38 , 168.54
361.44 , 168.15 , 361.38 , 168.54
361.55 , 165.00 , 361.51 , 165.40
361.46 , 167.61 , 361.44 , 167.99
360.14 , 164.47 , 360.07 , 164.92
360.14 , 164.47 , 360.07 , 164.92
360.14 , 164.47 , 360.07 , 164.92
360.14 , 164.47 , 360.07 , 164.92
360.27 , 158.71 , 360.13 , 159.01
358.77 , 161.87 , 358.70 , 162.18
358.77 , 161.87 , 358.70 , 162.18
358.68 , 164.50 , 358.64 , 164.80
358.79 , 161.36 , 358.67 , 161.69
358.68 , 164.50 , 358.64 , 164.80
359.95 , 170.76 , 359.92 , 171.00
359.95 , 170.76 , 359.92 , 171.00
360.03 , 167.62 , 360.03 , 167.87
360.18 , 161.86 , 360.13 , 162.13
360.18 , 161.86 , 360.13 , 162.13
360.18 , 161.86 , 360.13 , 162.13
360.27 , 158.71 , 360.13 , 159.01
360.27 , 158.71 , 360.13 , 159.01
360.27 , 158.71 , 360.13 , 159.01
361.78 , 158.68 , 361.61 , 159.13
360.27 , 158.71 , 360.13 , 159.01
358.88 , 158.73 , 358.73 , 159.06
358.88 , 158.73 , 358.73 , 159.06
360.27 , 158.71 , 360.13 , 159.01
358.88 , 158.73 , 358.73 , 159.06
359.00 , 155.58 , 358.70 , 155.95
