+39 , -37 , -27 , +01
+39 , -36 , -29 , +01
+39 , -36 , -28 , +01
+39 , -37 , -28 , +01
+39 , -37 , -25 , +01
+39 , -37 , -27 , +01
+39 , -37 , -26 , +01
+39 , -37 , -30 , +01
+39 , -37 , -29 , +01
+39 , -37 , -29 , +01
+39 , -38 , -29 , +01
+39 , -37 , -26 , +01
+39 , -37 , -28 , +01
+39 , -37 , -29 , +01
+39 , -37 , -30 , +01
+39 , -36 , -28 , +01
+39 , -36 , -30 , +01
+39 , -36 , -31 , +01
+39 , -37 , -30 , +02
+39 , -38 , -30 , +01
+39 , -38 , -29 , +02
+39 , -39 , -29 , +02
+39 , -39 , -30 , +01
+39 , -38 , -29 , +02
+39 , -38 , -28 , +01
+39 , -38 , -27 , +02
+39 , -38 , -26 , +01
+39 , -38 , -26 , +02
+39 , -39 , -26 , +02
+39 , -39 , -25 , +02
+38 , -39 , -24 , +02
+38 , -39 , -23 , +02
+39 , -39 , -25 , +02
+39 , -38 , -26 , +02
+39 , -39 , -26 , +02
+39 , -38 , -27 , +02
+39 , -38 , -26 , +02
+39 , -39 , -25 , +02
+39 , -39 , -25 , +02
+39 , -39 , -27 , +02
+39 , -39 , -29 , +02
+39 , -39 , -31 , +01
+39 , -39 , -31 , +01
+39 , -39 , -31 , +02
+39 , -39 , -31 , +01
+39 , -40 , -30 , +01
+39 , -40 , -30 , +01
+39 , -40 , -29 , +01
+39 , -39 , -30 , +01
+39 , -39 , -28 , +01
+38 , -39 , -27 , +01
+39 , -38 , -31 , +01
+39 , -39 , -32 , +01
+39 , -39 , -32 , +01
+39 , -39 , -32 , +01
+39 , -39 , -32 , +01
+39 , -40 , -29 , +01
+39 , -40 , -29 , +01
+39 , -39 , -30 , +01
+39 , -39 , -29 , +01
+39 , -40 , -29 , +01
+39 , -39 , -29 , +01
+39 , -39 , -31 , +01
+39 , -39 , -30 , +01
+39 , -39 , -29 , +00
+39 , -39 , -27 , +00
+39 , -39 , -27 , +00
