+05 , -05 , +05 , -12
+05 , -05 , +05 , -12
+04 , -05 , +05 , -12
+04 , -06 , +05 , -12
+04 , -05 , +05 , -11
+04 , -06 , +05 , -11
+04 , -06 , +05 , -11
+04 , -06 , +05 , -10
+04 , -06 , +05 , -10
+03 , -06 , +04 , -09
+03 , -06 , +04 , -09
+03 , -06 , +05 , -09
+04 , -06 , +05 , -10
+04 , -06 , +04 , -11
+04 , -06 , +04 , -10
+03 , -06 , +04 , -09
+04 , -07 , +04 , -09
+04 , -07 , +05 , -09
+04 , -06 , +05 , -09
+04 , -06 , +05 , -09
+04 , -06 , +04 , -09
+04 , -07 , +04 , -10
+04 , -06 , +04 , -10
+04 , -06 , +05 , -10
+04 , -07 , +04 , -09
+04 , -07 , +04 , -09
+04 , -06 , +04 , -10
+04 , -06 , +05 , -09
+04 , -06 , +04 , -09
+04 , -06 , +04 , -10
+05 , -06 , +04 , -10
+05 , -06 , +03 , -10
+05 , -06 , +03 , -11
+04 , -06 , +04 , -11
+04 , -06 , +03 , -11
+04 , -06 , +03 , -11
+04 , -06 , +03 , -11
+04 , -06 , +03 , -11
+04 , -06 , +04 , -11
+04 , -06 , +04 , -10
+05 , -06 , +05 , -10
+05 , -06 , +04 , -10
+05 , -06 , +04 , -10
+05 , -06 , +05 , -11
+05 , -05 , +05 , -12
+05 , -05 , +05 , -12
+05 , -05 , +06 , -12
+05 , -05 , +04 , -11
+05 , -06 , +04 , -11
+05 , -06 , +05 , -12
+05 , -06 , +04 , -11
+05 , -06 , +05 , -11
+05 , -06 , +05 , -11
+05 , -06 , +05 , -10
+05 , -06 , +05 , -10
+05 , -06 , +05 , -10
+05 , -06 , +05 , -10
+05 , -06 , +05 , -11
+05 , -06 , +05 , -11
+05 , -06 , +05 , -11
+05 , -06 , +05 , -11
+05 , -06 , +06 , -11
+05 , -06 , +07 , -11
+05 , -06 , +05 , -12
+05 , -06 , +05 , -13
+05 , -06 , +06 , -13
+05 , -06 , +05 , -13
+05 , -06 , +05 , -13
+05 , -06 , +05 , -13
+05 , -06 , +05 , -13
+05 , -05 , +04 , -13
+05 , -05 , +05 , -13
+05 , -06 , +06 , -13
+04 , -05 , +06 , -13
+05 , -05 , +06 , -13
+05 , -05 , +05 , -13
+05 , -05 , +05 , -13
+05 , -05 , +05 , -13
+05 , -05 , +05 , -12
+05 , -05 , +05 , -12
+05 , -05 , +05 , -12
+05 , -05 , +06 , -11
+05 , -05 , +05 , -12
+04 , -05 , +04 , -11
+04 , -05 , +05 , -11
+05 , -06 , +05 , -11
