1670600567114,8401,-74,-46,12,-73,38,6501
1670600567122,8401,-65,54,24,-71,38,6504
1670600567123,8401,-68,28,4,-66,39,6503
1670600567125,8401,-69,-36,-6,-74,39,6502
1670600567136,8401,-85,-44,12,-67,39,6501
1670600567145,8401,-77,28,4,-73,37,6503
1670600567147,8401,-64,54,24,-78,39,6504
1670600567152,8401,-75,-36,-8,-74,37,6502
1670600567165,8401,-81,-44,12,-78,37,6501
1670600567172,8401,-76,26,2,-70,38,6503
1670600567173,8401,-71,54,24,-78,37,6504
1670600567177,8401,-72,-36,-12,-73,38,6502
1670600567194,8401,-76,-44,12,-73,38,6501
1670600567196,8401,-67,26,0,-67,39,6503
1670600567199,8401,-67,54,24,-73,38,6504
1670600567205,8401,-71,-36,-12,-72,39,6502
1670600567218,8401,-79,-42,14,-75,37,6501
1670600567219,8401,-79,-36,-12,-75,37,6502
1670600567222,8401,-85,26,0,-73,37,6503
1670600567227,8401,-65,54,24,-72,39,6504
1670600567242,8401,-80,-40,16,-76,38,6501
1670600567242,8401,-71,56,24,-78,37,6504
1670600567250,8401,-76,-36,-12,-78,38,6502
1670600567252,8401,-70,26,0,-67,39,6503
1670600567266,8401,-70,-38,16,-68,39,6501
1670600567267,8401,-67,56,24,-75,38,6504
1670600567277,8401,-79,26,0,-72,37,6503
1670600567283,8401,-79,-36,-12,-73,39,6502
1670600567288,8401,-76,-38,16,-75,37,6501
1670600567300,8401,-73,26,0,-68,38,6503
1670600567306,8401,-70,56,24,-70,39,6504
1670600567309,8401,-77,-36,-12,-76,38,6502
1670600567311,8401,-67,-38,18,-70,39,6501
1670600567323,8401,-71,26,0,-70,39,6503
1670600567331,8401,-82,-36,-12,-75,39,6502
1670600567331,8401,-66,56,24,-76,38,6504
1670600567336,8401,-78,-38,18,-73,37,6501
1670600567347,8401,-76,26,0,-74,37,6503
1670600567354,8401,-88,-36,-12,-85,37,6502
1670600567354,8401,-75,56,26,-69,39,6504
1670600567363,8401,-81,-38,20,-76,38,6501
1670600567368,8401,-69,26,0,-69,39,6503
1670600567376,8401,-69,56,26,-78,37,6504
1670600567386,8401,-85,-34,-12,-74,38,6502
1670600567392,8401,-69,-36,20,-69,39,6501
1670600567395,8401,-77,26,0,-74,37,6503
1670600567398,8401,-82,-34,-12,-79,37,6502
1670600567402,8401,-69,56,26,-77,38,6504
1670600567405,8401,-75,-36,20,-73,38,6501
1670600567414,8401,-71,58,32,-78,37,6504
1670600567422,8401,-77,28,-2,-71,38,6503
1670600567434,8401,-77,-32,-12,-75,38,6502
1670600567438,8401,-65,-36,22,-70,39,6501
1670600567447,8401,-76,60,32,-76,38,6504
1670600567450,8401,-71,28,-2,-69,39,6503
