X,Y,Avg Error per XY,
960,240,193.33132182861627
960,360,69.87131027825369
840,360,66.64833081180653
720,360,20.0
600,360,50.695167422546305
480,360,68.26419266350405
360,360,99.46356116689167
240,240,98.49365461794989
240,120,329.2779980502797
Total AVG error
110.67172631553868
