Time Start, Time End, x, y, Qx, Qy
1670599157032, 1670599157052, 613.3902364775288, -140.0816465848431, 600.0, -120.0
1670599157062, 1670599157076, 621.6943438072984, -127.78887119789121, 600.0, -120.0
1670599157086, 1670599157101, 629.9984511370681, -115.49609581093934, 600.0, -120.0
1670599157114, 1670599157126, 638.3025584668377, -103.20332042398746, 660.0, -120.0
1670599157128, 1670599157154, 645.2831592828721, -92.40920828710863, 660.0, -120.0
1670599157157, 1670599157177, 651.3600330127683, -81.62867775329573, 660.0, -60.0
1670599157188, 1670599157202, 649.3632769764954, -78.45613822907288, 660.0, -60.0
1670599157211, 1670599157229, 647.3665209402225, -75.28359870485004, 660.0, -60.0
1670599157241, 1670599157256, 646.6084710056335, -70.66239092928438, 660.0, -60.0
1670599157265, 1670599157293, 644.9436344112065, -70.95708414735903, 660.0, -60.0
1670599157296, 1670599157322, 640.5718469695589, -74.24786101183831, 660.0, -60.0
1670599157344, 1670599157357, 636.2000595279113, -77.5386378763176, 660.0, -60.0
1670599157372, 1670599157386, 634.3907773402133, -78.75826572078135, 660.0, -60.0
1670599157400, 1670599157416, 635.0754979071803, -79.07792540342085, 660.0, -60.0
1670599157429, 1670599157444, 630.342970657324, -83.17781662038726, 660.0, -60.0
1670599157455, 1670599157474, 598.7613818010734, -108.51817478914126, 600.0, -120.0
1670599157481, 1670599157501, 567.1748220638767, -132.80940854706213, 540.0, -120.0
1670599157509, 1670599157525, 560.5195069852724, -137.34989685716369, 540.0, -120.0
1670599157535, 1670599157549, 553.8641919066681, -141.8903851672652, 540.0, -120.0
1670599157562, 1670599157584, 543.0163753750094, -149.0018701693181, 540.0, -120.0
1670599157588, 1670599157609, 532.1685588433506, -156.11335517137098, 540.0, -180.0
1670599157616, 1670599157644, 524.6922177874137, -159.67674155385563, 540.0, -180.0
1670599157654, 1670599157675, 517.2158767314767, -163.2401279363403, 540.0, -180.0
1670599157678, 1670599157689, 513.202983864303, -164.19229018014593, 540.0, -180.0
1670599157697, 1670599157720, 503.99357290208957, -170.10864726972068, 480.0, -180.0
1670599157727, 1670599157749, 498.4012303789144, -172.9948889389288, 480.0, -180.0
1670599157753, 1670599157771, 492.0643544281982, -175.95783711311844, 480.0, -180.0
1670599157776, 1670599157811, 493.95164023574335, -171.134835429163, 480.0, -180.0
1670599157822, 1670599157846, 495.04249338439297, -165.2842653536893, 480.0, -180.0
1670599157856, 1670599157874, 509.71417087420997, -148.86304703577335, 480.0, -120.0
1670599157884, 1670599157896, 545.5631886539018, -116.97293556636568, 540.0, -120.0
1670599157908, 1670599157919, 580.16189734905, -86.9694781198376, 600.0, -60.0
1670599157930, 1670599157964, 589.8293613856059, -76.71676612112886, 600.0, -60.0
1670599157978, 1670599157997, 600.7521053876513, -65.62652451037361, 600.0, -60.0
1670599158002, 1670599158019, 611.2112651066831, -55.3278627377166, 600.0, -60.0
1670599158022, 1670599158044, 621.8792252700083, -44.09070507906276, 600.0, -60.0
1670599158050, 1670599158069, 633.9897737251987, -31.083046747227876, 660.0, -60.0
1670599158074, 1670599158096, 646.3647325066229, -17.146714917041585, 660.0, 0.0
1670599158104, 1670599158124, 659.0520937758454, -2.277448090802608, 660.0, 0.0
1670599158130, 1670599158154, 671.7394550450678, 12.591818735436368, 660.0, 0.0
1670599158161, 1670599158211, 684.1542602767508, 26.912171559205678, 660.0, 0.0
1670599158217, 1670599158228, 697.313598935975, 41.30923088795654, 720.0, 60.0
1670599158230, 1670599158257, 702.7998201498767, 49.105404588451925, 720.0, 60.0
1670599158262, 1670599158280, 709.0031090197808, 56.97157387295518, 720.0, 60.0
1670599158285, 1670599158317, 705.957417108771, 55.468887452908646, 720.0, 60.0
1670599158326, 1670599158344, 702.9117251977611, 53.96620103286211, 720.0, 60.0
1670599158365, 1670599158387, 697.0279487748301, 50.57903119504993, 720.0, 60.0
1670599158401, 1670599158420, 678.4894496106702, 39.10865729041447, 660.0, 60.0
1670599158425, 1670599158444, 675.4437576996604, 37.60597087036793, 660.0, 60.0
1670599158446, 1670599158467, 669.5599812767294, 34.21880103255575, 660.0, 60.0
1670599158473, 1670599158504, 663.467404409505, 29.893135308746743, 660.0, 0.0
1670599158515, 1670599158567, 655.9322392504153, 23.796968911756696, 660.0, 0.0
1670599158572, 1670599158587, 648.1326637650918, 16.77212901641524, 660.0, 0.0
1670599158592, 1670599158620, 644.7764668520584, 11.646460287644857, 660.0, 0.0
1670599158639, 1670599158654, 641.4202699390252, 6.520791558874475, 660.0, 0.0
1670599158665, 1670599158679, 637.4991064355307, 0.8827739407495301, 660.0, 0.0
1670599158689, 1670599158705, 625.3256575897542, -11.473631219179508, 600.0, 0.0
1670599158718, 1670599158733, 612.5722686734405, -23.962116709324057, 600.0, 0.0
1670599158743, 1670599158758, 599.8188797571268, -36.450602199468605, 600.0, -60.0
1670599158765, 1670599158788, 592.2290109975222, -43.058896608461076, 600.0, -60.0
1670599158803, 1670599158824, 584.6391422379177, -49.66719101745354, 600.0, -60.0
1670599158832, 1670599158846, 586.6908991144642, -49.647386018564916, 600.0, -60.0
1670599158848, 1670599158873, 596.5338176174647, -45.33076189964118, 600.0, -60.0
1670599158879, 1670599158902, 589.6286489018257, -51.81935487735285, 600.0, -60.0
1670599158908, 1670599158933, 586.8168446635975, -55.585934825252394, 600.0, -60.0
1670599158945, 1670599158962, 584.0050404253693, -59.35251477315194, 600.0, -60.0
1670599158972, 1670599158985, 589.4454429673548, -56.41478350548806, 600.0, -60.0
1670599158985, 1670599159015, 594.8858455093404, -53.47705223782418, 600.0, -60.0
1670599159028, 1670599159044, 596.2811966974216, -53.27040561210409, 600.0, -60.0
1670599159052, 1670599159072, 597.6765478855027, -53.063758986384, 600.0, -60.0
1670599159078, 1670599159099, 599.071899073584, -52.85711236066391, 600.0, -60.0
1670599159105, 1670599159115, 608.7195356039473, -45.93207819313973, 600.0, -60.0
1670599159119, 1670599159143, 618.3671721343106, -39.00704402561554, 600.0, -60.0
1670599159149, 1670599159176, 628.014808664674, -32.08200985809136, 600.0, -60.0
1670599159181, 1670599159208, 637.6624451950373, -25.156975690567176, 660.0, 0.0
1670599159214, 1670599159255, 647.3100817254007, -18.231941523042995, 660.0, 0.0
1670599159265, 1670599159282, 651.3546776459646, -16.23598299338278, 660.0, 0.0
1670599159289, 1670599159332, 660.2683148839129, -11.503098830803756, 660.0, 0.0
1670599159337, 1670599159355, 669.2494267414348, -7.856271921804716, 660.0, 0.0
1670599159361, 1670599159380, 678.2305385989566, -4.209445012805674, 660.0, 0.0
1670599159385, 1670599159405, 686.3319859546211, 0.47897529935308397, 660.0, 0.0
1670599159409, 1670599159431, 686.3319859546211, 0.47897529935308397, 660.0, 0.0
1670599159436, 1670599159454, 686.3319859546211, 0.47897529935308397, 660.0, 0.0
1670599159460, 1670599159477, 689.7036160952488, 3.824423520436283, 660.0, 0.0
1670599159483, 1670599159492, 691.8884618843032, 6.330224888000408, 720.0, 0.0
1670599159498, 1670599159554, 686.945325410907, 2.510201288859612, 660.0, 0.0
1670599159559, 1670599159581, 686.1318925283811, 1.4118913954069734, 660.0, 0.0
1670599159592, 1670599159621, 685.318459645855, 0.3135815019543349, 660.0, 0.0
1670599159629, 1670599159648, 684.505026763329, -0.7847283914983038, 660.0, 0.0
1670599159654, 1670599159674, 683.691593880803, -1.8830382849509424, 660.0, 0.0
1670599159682, 1670599159703, 682.878160998277, -2.981348178403581, 660.0, 0.0
1670599159714, 1670599159729, 682.2222107431521, -2.0593804392885446, 660.0, 0.0
1670599159743, 1670599159757, 681.5607802854174, -0.0879533863041497, 660.0, 0.0
1670599159769, 1670599159787, 681.2044126244488, 4.933833143707626, 660.0, 0.0
1670599159795, 1670599159812, 680.8480449634801, 9.955619673719402, 660.0, 0.0
1670599159817, 1670599159838, 681.3713418043687, 13.93581280057146, 660.0, 0.0
1670599159839, 1670599159872, 681.7438792207081, 15.900115024018861, 660.0, 0.0
1670599159878, 1670599159896, 683.9980277188737, 19.239306247947187, 660.0, 0.0
1670599159901, 1670599159920, 683.2116786959775, 19.969191377373498, 660.0, 0.0
1670599159927, 1670599159951, 683.6121140246548, 21.538723360318883, 660.0, 0.0
1670599159957, 1670599159994, 691.7690497063805, 29.574241925635874, 720.0, 0.0
1670599159994, 1670599160023, 695.7962817972361, 34.88804678526471, 720.0, 60.0
1670599160025, 1670599160046, 700.3937422612968, 39.782586617671285, 720.0, 60.0
1670599160052, 1670599160071, 706.5451645855478, 45.45021741958386, 720.0, 60.0
1670599160074, 1670599160099, 711.8734778014921, 49.43997068089165, 720.0, 60.0
1670599160103, 1670599160125, 717.2017910174362, 53.42972394219944, 720.0, 60.0
1670599160132, 1670599160166, 722.4274010570384, 56.42218883073456, 720.0, 60.0
1670599160178, 1670599160200, 728.582877864554, 58.423863485299755, 720.0, 60.0
1670599160204, 1670599160222, 734.6727857475876, 59.961174799533225, 720.0, 60.0
1670599160238, 1670599160251, 740.7626936306211, 61.4984861137667, 720.0, 60.0
1670599160264, 1670599160276, 748.1003260723546, 64.5704243307179, 720.0, 60.0
1670599160279, 1670599160321, 755.2976810415454, 67.43826648667178, 780.0, 60.0
1670599160322, 1670599160345, 760.61342492891, 68.93121964214474, 780.0, 60.0
1670599160356, 1670599160372, 765.7086943854639, 69.66010705788366, 780.0, 60.0
1670599160378, 1670599160400, 770.8039638420178, 70.3889944736226, 780.0, 60.0
1670599160404, 1670599160425, 776.4283243504128, 72.31901339215476, 780.0, 60.0
1670599160433, 1670599160450, 782.0526848588078, 74.24903231068691, 780.0, 60.0
1670599160460, 1670599160475, 787.989049136382, 77.6770221771929, 780.0, 60.0
1670599160491, 1670599160501, 793.0602061789854, 81.22777100790249, 780.0, 60.0
1670599160515, 1670599160534, 798.8024855889906, 87.53326101144876, 780.0, 60.0
1670599160539, 1670599160558, 804.5447649989959, 93.83875101499501, 780.0, 120.0
1670599160563, 1670599160584, 811.2746477250807, 101.5741511016382, 840.0, 120.0
1670599160590, 1670599160612, 816.8511346391178, 111.8776173110334, 840.0, 120.0
1670599160618, 1670599160640, 822.1206530612976, 120.68114463731294, 840.0, 120.0
1670599160648, 1670599160666, 827.3901714834774, 129.48467196359246, 840.0, 120.0
1670599160671, 1670599160689, 831.4119653469572, 136.7535723871543, 840.0, 120.0
1670599160696, 1670599160735, 835.5740366829798, 144.2265688717134, 840.0, 120.0
1670599160744, 1670599160763, 840.2304640525584, 151.7630874283643, 840.0, 180.0
1670599160769, 1670599160792, 844.0655035271978, 159.22650807748803, 840.0, 180.0
1670599160797, 1670599160833, 847.6128299311586, 168.19001403762212, 840.0, 180.0
1670599160835, 1670599160863, 850.0025471926803, 175.8122268792963, 840.0, 180.0
1670599160870, 1670599160889, 852.3922644542018, 183.4344397209705, 840.0, 180.0
1670599160894, 1670599160918, 853.8976622800129, 190.99217264049005, 840.0, 180.0
1670599160921, 1670599160948, 854.305820090883, 198.08798455200517, 840.0, 180.0
1670599160956, 1670599160976, 855.5485764750903, 205.18186685821144, 840.0, 180.0
1670599160986, 1670599161019, 856.7913328592975, 212.27574916441768, 840.0, 240.0
1670599161021, 1670599161044, 857.0464859274251, 217.93972138752702, 840.0, 240.0
1670599161046, 1670599161067, 855.8291028707895, 221.80872704971534, 840.0, 240.0
1670599161071, 1670599161111, 854.8214918646944, 226.66985826087475, 840.0, 240.0
1670599161112, 1670599161134, 855.7659091922609, 233.27114005013718, 840.0, 240.0
1670599161147, 1670599161175, 856.7103265198273, 239.87242183939958, 840.0, 240.0
1670599161178, 1670599161199, 857.6547438473937, 246.473703628662, 840.0, 240.0
1670599161205, 1670599161223, 857.3869622196669, 252.91961734599118, 840.0, 240.0
1670599161229, 1670599161238, 856.5966709995828, 259.2862312106415, 840.0, 240.0
1670599161251, 1670599161271, 855.5918745682602, 264.0763110828599, 840.0, 240.0
1670599161277, 1670599161295, 853.366435034763, 264.37700868545994, 840.0, 240.0
1670599161301, 1670599161322, 851.1409955012658, 264.67770628806005, 840.0, 240.0
1670599161328, 1670599161346, 847.8468014401651, 263.8711065925142, 840.0, 240.0
1670599161349, 1670599161379, 844.6412802818222, 264.46073850622207, 840.0, 240.0
1670599161387, 1670599161401, 841.1379170243094, 265.89611748170836, 840.0, 240.0
1670599161411, 1670599161425, 837.7926137397594, 267.8636509631028, 840.0, 240.0
1670599161432, 1670599161450, 834.4473104552093, 269.83118444449735, 840.0, 240.0
1670599161451, 1670599161463, 832.7980723395568, 272.01640859803075, 840.0, 300.0
1670599161479, 1670599161493, 830.7281236098673, 272.2406294242731, 840.0, 300.0
1670599161499, 1670599161520, 826.7061465465164, 270.72469967241244, 840.0, 300.0
1670599161527, 1670599161552, 822.5103383133995, 268.25696661017037, 840.0, 240.0
1670599161554, 1670599161597, 818.3145300802827, 265.7892335479283, 840.0, 240.0
1670599161610, 1670599161627, 814.8365647689029, 263.41334648552765, 840.0, 240.0
1670599161633, 1670599161656, 812.4528593088464, 261.1731352686452, 840.0, 240.0
1670599161661, 1670599161685, 810.5713721307071, 259.0093727331843, 840.0, 240.0
1670599161691, 1670599161713, 809.9105280547424, 261.3349924673417, 780.0, 240.0
1670599161724, 1670599161742, 809.1817580063403, 263.66082490250716, 780.0, 240.0
1670599161749, 1670599161764, 810.0451092030578, 266.13777434818496, 840.0, 240.0
1670599161772, 1670599161789, 810.6966698428336, 266.7330112739638, 840.0, 240.0
1670599161800, 1670599161820, 810.9634607493471, 265.4075671110412, 840.0, 240.0
1670599161830, 1670599161859, 811.0721916828979, 263.5499684422104, 840.0, 240.0
1670599161862, 1670599161895, 811.1809226164487, 261.6923697733796, 840.0, 240.0
1670599161900, 1670599161918, 811.2896535499996, 259.8347711045488, 840.0, 240.0
1670599161923, 1670599161938, 811.6093230470467, 258.946050214038, 840.0, 240.0
1670599161951, 1670599161966, 812.5812439332003, 258.6011963236936, 840.0, 240.0
1670599161980, 1670599161991, 814.376207220962, 259.7158091034792, 840.0, 240.0
1670599161999, 1670599162013, 816.7587240955456, 260.8723710124197, 840.0, 240.0
1670599162031, 1670599162043, 819.8237775616495, 262.49501776597384, 840.0, 240.0
1670599162047, 1670599162066, 822.3604170978833, 264.4745359976283, 840.0, 240.0
1670599162078, 1670599162091, 824.8970566341171, 266.45405422928275, 840.0, 240.0
1670599162102, 1670599162151, 828.1108241892857, 268.85252085702973, 840.0, 240.0
1670599162155, 1670599162194, 831.3947233090779, 271.64423874269863, 840.0, 300.0
1670599162203, 1670599162230, 834.1386944104578, 274.7719490786179, 840.0, 300.0
1670599162231, 1670599162263, 837.9958141205777, 277.9409979285113, 840.0, 300.0
1670599162273, 1670599162294, 841.8529338306977, 281.11004677840464, 840.0, 300.0
1670599162299, 1670599162316, 846.3689660502425, 284.64220090899835, 840.0, 300.0
1670599162323, 1670599162343, 850.8212125633364, 288.5568102198871, 840.0, 300.0
1670599162346, 1670599162369, 855.2734590764303, 292.4714195307759, 840.0, 300.0
1670599162374, 1670599162393, 859.7257055895242, 296.3860288416647, 840.0, 300.0
1670599162398, 1670599162417, 864.1436425611653, 299.72403961434793, 840.0, 300.0
1670599162427, 1670599162444, 867.2039104069038, 302.98061956157323, 840.0, 300.0
1670599162455, 1670599162468, 868.987468092816, 306.2430270787261, 840.0, 300.0
1670599162483, 1670599162496, 870.088489187208, 309.03934975126526, 900.0, 300.0
1670599162505, 1670599162525, 871.7644965409467, 311.3786042471243, 900.0, 300.0
1670599162536, 1670599162564, 873.4405038946853, 313.71785874298337, 900.0, 300.0
1670599162565, 1670599162592, 874.426429624241, 316.6619548686528, 900.0, 300.0
1670599162594, 1670599162627, 876.0533545534894, 319.17540026617235, 900.0, 300.0
1670599162634, 1670599162657, 877.5787778859416, 321.6926101112378, 900.0, 300.0
1670599162672, 1670599162687, 878.5226556535591, 324.2200334272693, 900.0, 300.0
1670599162691, 1670599162717, 879.4665334211768, 326.7474567433008, 900.0, 300.0
1670599162723, 1670599162743, 879.8716488703878, 328.51397216987226, 900.0, 300.0
1670599162751, 1670599162770, 880.34055002605, 329.89803241614857, 900.0, 300.0
1670599162777, 1670599162793, 880.8179660149992, 332.3195938837655, 900.0, 360.0
1670599162800, 1670599162816, 881.9490655876303, 334.70809201593715, 900.0, 360.0
1670599162835, 1670599162842, 882.4622233126076, 337.12932168614793, 900.0, 360.0
1670599162845, 1670599162865, 883.559117666708, 339.5095334784524, 900.0, 360.0
1670599162873, 1670599162891, 884.4084598841197, 343.6730456345801, 900.0, 360.0
1670599162900, 1670599162917, 885.9120511347, 348.80145121112565, 900.0, 360.0
