-23 , +53 , -17 , +13
-23 , +52 , -18 , +12
-23 , +52 , -18 , +12
-22 , +53 , -17 , +12
-22 , +53 , -18 , +12
-22 , +52 , -18 , +12
-22 , +52 , -19 , +11
-22 , +52 , -19 , +12
-22 , +52 , -19 , +12
-22 , +52 , -19 , +12
-22 , +52 , -19 , +12
-22 , +52 , -19 , +12
-22 , +52 , -19 , +12
-22 , +52 , -19 , +12
-22 , +52 , -18 , +12
-22 , +52 , -18 , +11
-23 , +52 , -17 , +13
-23 , +52 , -17 , +12
-23 , +52 , -16 , +12
-23 , +52 , -16 , +12
-23 , +52 , -16 , +13
-23 , +52 , -17 , +13
-23 , +52 , -17 , +14
-23 , +52 , -17 , +13
-23 , +52 , -17 , +13
-23 , +52 , -17 , +13
-23 , +52 , -17 , +13
-22 , +52 , -17 , +13
-23 , +52 , -16 , +13
-23 , +52 , -17 , +13
-23 , +53 , -16 , +13
-23 , +52 , -16 , +13
-23 , +52 , -17 , +14
-23 , +52 , -18 , +15
-24 , +53 , -17 , +14
-24 , +52 , -16 , +15
-23 , +53 , -16 , +15
-24 , +53 , -17 , +15
-23 , +52 , -17 , +15
-24 , +53 , -17 , +15
-24 , +53 , -18 , +15
-24 , +53 , -19 , +15
-24 , +53 , -20 , +15
-24 , +53 , -20 , +14
-24 , +53 , -20 , +14
-24 , +53 , -19 , +13
-24 , +53 , -20 , +13
-23 , +53 , -20 , +14
-23 , +53 , -19 , +13
-24 , +53 , -19 , +15
-23 , +53 , -20 , +15
-23 , +52 , -19 , +14
-23 , +53 , -20 , +15
-23 , +53 , -19 , +14
-23 , +53 , -19 , +14
-23 , +53 , -19 , +14
-23 , +53 , -18 , +13
-23 , +53 , -17 , +13
-23 , +54 , -17 , +13
-23 , +54 , -18 , +13
-23 , +53 , -18 , +12
-23 , +53 , -17 , +12
-22 , +53 , -17 , +12
-23 , +54 , -16 , +14
-23 , +53 , -16 , +14
-23 , +54 , -16 , +14
-23 , +53 , -18 , +14
-23 , +53 , -17 , +14
-23 , +53 , -17 , +13
-23 , +53 , -18 , +13
-23 , +54 , -18 , +14
-22 , +53 , -17 , +13
-23 , +53 , -16 , +15
-22 , +54 , -16 , +15
-22 , +54 , -17 , +15
-22 , +53 , -16 , +15
-22 , +53 , -16 , +15
-22 , +54 , -15 , +15
-23 , +53 , -16 , +15
-22 , +53 , -16 , +15
-22 , +54 , -15 , +15
-22 , +54 , -15 , +16
-22 , +54 , -15 , +16
-22 , +54 , -15 , +16
-23 , +54 , -15 , +16
-22 , +54 , -15 , +16
-23 , +54 , -15 , +17
-23 , +54 , -15 , +16
-23 , +54 , -10 , +16
-23 , +54 , -10 , +15
-24 , +54 , -10 , +15
-23 , +53 , -10 , +15
-23 , +53 , -10 , +14
-23 , +53 , -11 , +15
-23 , +53 , -12 , +14
-23 , +53 , -11 , +15
-23 , +53 , -12 , +15
-23 , +52 , -11 , +15
-23 , +53 , -12 , +15
-23 , +53 , -12 , +14
-23 , +53 , -12 , +15
-23 , +53 , -13 , +15
-24 , +53 , -14 , +15
-24 , +53 , -14 , +14
-24 , +53 , -14 , +15
-24 , +53 , -14 , +14
-24 , +52 , -13 , +14
-23 , +52 , -13 , +15
-23 , +53 , -13 , +16
-24 , +53 , -13 , +16
-24 , +53 , -13 , +16
-24 , +53 , -13 , +15
-24 , +53 , -12 , +15
-24 , +53 , -12 , +16
-24 , +52 , -12 , +15
-24 , +53 , -13 , +15
