1670599202298,8401,-71,-44,28,-69,38,6503
1670599202301,8401,-69,-24,-36,-63,39,6504
1670599202303,8401,-72,66,-12,-75,37,6502
1670599202314,8401,-82,-24,-36,-72,37,6504
1670599202315,8401,-74,32,-6,-68,39,6501
1670599202327,8401,-77,-44,28,-78,37,6503
1670599202332,8401,-72,66,-12,-79,38,6502
1670599202342,8401,-76,32,-6,-82,38,6501
1670599202344,8401,-66,-24,-36,-62,39,6504
1670599202350,8401,-71,-44,28,-69,38,6503
1670599202361,8401,-68,66,-12,-75,39,6502
1670599202368,8401,-75,32,-6,-69,39,6501
1670599202372,8401,-79,-24,-36,-74,37,6504
1670599202374,8401,-72,-44,26,-63,39,6503
1670599202382,8401,-73,66,-12,-76,37,6502
1670599202391,8401,-69,32,-6,-74,37,6501
1670599202395,8401,-85,-24,-36,-68,38,6504
1670599202399,8401,-68,-44,26,-69,38,6503
1670599202410,8401,-69,66,-12,-74,39,6502
1670599202414,8401,-73,32,-6,-78,38,6501
1670599202422,8401,-81,-24,-36,-75,37,6504
1670599202426,8401,-71,-44,26,-63,39,6503
1670599202435,8401,-79,32,-6,-69,39,6501
1670599202435,8401,-72,66,-12,-76,37,6502
1670599202443,8401,-73,-44,26,-75,37,6503
1670599202448,8401,-82,-24,-36,-68,38,6504
1670599202459,8401,-70,66,-10,-74,38,6502
1670599202459,8401,-69,-44,22,-73,38,6503
1670599202464,8401,-69,32,-6,-76,37,6501
1670599202474,8401,-65,-24,-36,-64,39,6504
1670599202482,8401,-69,64,-10,-73,39,6502
1670599202487,8401,-72,-44,-12,-64,39,6503
1670599202487,8401,-78,-24,-36,-73,37,6504
1670599202488,8401,-75,32,-6,-80,38,6501
1670599202498,8401,-71,64,-4,-75,37,6502
1670599202512,8401,-81,32,-6,-68,39,6501
1670599202513,8401,-74,-44,-12,-75,37,6503
1670599202518,8401,-66,-24,-36,-65,39,6504
1670599202527,8401,-70,64,-4,-74,38,6502
1670599202535,8401,-69,32,-6,-75,37,6501
1670599202541,8401,-71,-44,-30,-70,38,6503
1670599202544,8401,-78,-24,-34,-74,37,6504
1670599202557,8401,-74,-44,-30,-76,37,6503
1670599202559,8401,-75,64,-2,-74,39,6502
1670599202560,8401,-71,32,-6,-77,38,6501
1670599202570,8401,-77,-24,-34,-70,38,6504
1670599202575,8401,-72,60,36,-74,37,6502
1670599202587,8401,-67,-44,-32,-65,39,6503
1670599202589,8401,-77,32,-4,-67,39,6501
1670599202593,8401,-67,-26,-34,-65,39,6504
1670599202612,8401,-76,-44,-32,-78,37,6503
1670599202616,8401,-77,-26,-34,-69,38,6504
1670599202618,8401,-74,32,-4,-74,37,6501
1670599202631,8401,-71,60,36,-76,38,6502
1670599202641,8401,-72,-44,-32,-74,38,6503
1670599202642,8401,-69,32,-4,-73,38,6501
1670599202643,8401,-69,-26,-34,-65,39,6504
1670599202657,8401,-74,60,38,-74,37,6502
1670599202665,8401,-70,32,-4,-66,39,6501
1670599202669,8401,-78,-26,-34,-73,37,6504
1670599202671,8401,-65,-44,-32,-68,39,6503
1670599202688,8401,-84,32,-6,-74,37,6501
1670599202689,8401,-76,58,38,-75,39,6502
1670599202692,8401,-82,-44,-34,-79,37,6503
1670599202701,8401,-68,-26,-34,-65,39,6504
1670599202703,8401,-75,32,-6,-70,38,6501
1670599202711,8401,-73,58,38,-75,37,6502
1670599202715,8401,-76,-44,-34,-67,38,6503
1670599202722,8401,-77,-26,-34,-71,37,6504
1670599202726,8401,-72,56,38,-77,38,6502
1670599202736,8401,-68,32,-6,-67,39,6501
1670599202745,8401,-71,-26,-32,-67,38,6504
1670599202759,8401,-82,-44,-34,-76,37,6503
1670599202763,8401,-72,32,-6,-71,38,6501
1670599202765,8401,-71,54,38,-70,39,6502
1670599202769,8401,-66,-26,-32,-66,39,6504
1670599202779,8401,-69,52,38,-73,37,6502
1670599202783,8401,-73,-26,-32,-70,37,6504
1670599202786,8401,-82,-44,-34,-68,38,6503
1670599202794,8401,-68,32,-6,-73,39,6501
1670599202811,8401,-71,52,38,-78,38,6502
1670599202814,8401,-83,-44,-34,-75,37,6503
1670599202817,8401,-70,-26,-32,-66,39,6504
1670599202819,8401,-67,32,-6,-81,37,6501
1670599202839,8401,-68,50,38,-73,37,6502
1670599202844,8401,-84,-44,-34,-69,38,6503
1670599202845,8401,-68,-28,-28,-68,38,6504
1670599202849,8401,-67,32,-6,-80,38,6501
1670599202869,8401,-72,50,38,-76,38,6502
1670599202872,8401,-73,-44,-34,-67,39,6503
1670599202873,8401,-73,-28,-26,-65,39,6504
1670599202876,8401,-67,32,-8,-67,39,6501
1670599202897,8401,-63,44,36,-66,39,6502
1670599202898,8401,-73,30,-8,-74,37,6501
1670599202899,8401,-85,-44,-34,-76,37,6503
1670599202900,8401,-77,-28,-24,-75,38,6504
1670599202924,8401,-84,30,-8,-76,38,6501
1670599202925,8401,-71,44,36,-74,37,6502
1670599202925,8401,-73,-44,-34,-70,38,6503
1670599202930,8401,-65,-28,-24,-61,39,6504
1670599202938,8401,-72,30,-8,-70,39,6501
1670599202951,8401,-84,42,36,-77,38,6502
1670599202951,8401,-71,-44,-34,-72,39,6503
1670599202954,8401,-73,-28,-24,-72,37,6504
1670599202973,8401,-84,-44,-34,-75,37,6503
1670599202977,8401,-61,42,36,-67,39,6502
1670599202978,8401,-83,-28,-24,-69,38,6504
1670599202986,8401,-67,30,-10,-77,38,6501
1670599202995,8401,-76,-44,-34,-73,38,6503
1670599202999,8401,-75,42,36,-79,37,6502
1670599203005,8401,-67,-28,-24,-63,39,6504
1670599203008,8401,-69,28,-10,-69,39,6501
1670599203014,8401,-74,42,36,-83,38,6502
1670599203017,8401,-74,-28,-24,-74,37,6504
1670599203023,8401,-74,26,-10,-78,37,6501
1670599203037,8401,-77,-44,-34,-76,38,6503
1670599203053,8401,-68,-44,-34,-66,39,6503
1670599203056,8401,-68,24,-10,-79,38,6501
1670599203063,8401,-72,42,32,-77,38,6502
1670599203068,8401,-67,-28,-24,-65,39,6504
1670599203071,8401,-70,24,-10,-70,39,6501
1670599203077,8401,-65,44,30,-69,39,6502
1670599203079,8401,-83,-44,-34,-80,37,6503
1670599203080,8401,-87,-28,-24,-69,38,6504
1670599203096,8401,-74,24,-10,-78,37,6501
1670599203106,8401,-76,44,26,-82,37,6502
1670599203106,8401,-82,-44,-32,-76,38,6503
1670599203112,8401,-68,-28,-24,-65,39,6504
1670599203119,8401,-71,24,-10,-74,38,6501
1670599203121,8401,-63,-44,-32,-63,39,6503
1670599203132,8401,-75,44,22,-76,38,6502
1670599203136,8401,-77,-28,-24,-72,37,6504
1670599203143,8401,-73,24,-10,-72,39,6501
1670599203146,8401,-72,46,18,-71,39,6502
1670599203151,8401,-73,-28,-26,-71,38,6504
1670599203156,8401,-84,-44,-32,-78,37,6503
1670599203167,8401,-76,46,14,-80,37,6502
1670599203171,8401,-75,24,-12,-77,37,6501
1670599203171,8401,-80,-44,-32,-77,38,6503
1670599203180,8401,-68,-28,-26,-66,39,6504
1670599203181,8401,-77,46,12,-75,38,6502
1670599203192,8401,-91,-28,-28,-72,37,6504
1670599203200,8401,-73,22,-12,-80,38,6501
1670599203200,8401,-62,-44,-30,-62,39,6503
1670599203210,8401,-79,46,10,-78,37,6502
1670599203223,8401,-69,-28,-28,-73,38,6504
1670599203228,8401,-73,22,-16,-72,39,6501
1670599203230,8401,-62,-44,-30,-63,39,6503
1670599203241,8401,-66,44,10,-73,39,6502
1670599203253,8401,-71,-28,-28,-66,39,6504
1670599203254,8401,-78,22,-16,-79,37,6501
1670599203257,8401,-82,-42,-30,-78,37,6503
1670599203268,8401,-86,44,10,-78,37,6502
1670599203281,8401,-78,-28,-28,-75,37,6504
1670599203283,8401,-72,-42,-30,-76,38,6503
1670599203295,8401,-74,44,10,-77,38,6502
1670599203301,8401,-70,22,-16,-74,39,6501
1670599203307,8401,-75,-28,-28,-73,38,6504
1670599203312,8401,-88,-40,-30,-74,37,6503
1670599203324,8401,-67,44,10,-72,39,6502
1670599203332,8401,-76,20,-16,-82,37,6501
1670599203336,8401,-76,-28,-28,-68,39,6504
1670599203358,8401,-63,-40,-28,-68,39,6503
1670599203363,8401,-68,20,-16,-72,39,6501
1670599203370,8401,-71,44,10,-83,38,6502
1670599203375,8401,-75,20,-16,-81,37,6501
1670599203381,8401,-76,-28,-28,-68,39,6504
1670599203389,8401,-77,-38,-28,-72,37,6503
1670599203401,8401,-70,44,8,-73,39,6502
1670599203405,8401,-68,22,-16,-73,38,6501
1670599203412,8401,-75,-28,-28,-73,37,6504
1670599203420,8401,-64,-38,-28,-69,39,6503
1670599203430,8401,-71,46,6,-73,39,6502
1670599203433,8401,-73,-38,-24,-73,37,6503
1670599203436,8401,-68,22,-16,-68,39,6501
1670599203443,8401,-74,-28,-28,-68,39,6504
1670599203446,8401,-77,24,-16,-78,37,6501
1670599203446,8401,-73,46,4,-78,37,6502
1670599203456,8401,-74,-28,-28,-72,37,6504
1670599203462,8401,-80,-38,-24,-72,38,6503
1670599203474,8401,-71,46,0,-86,38,6502
1670599203481,8401,-68,24,-16,-70,38,6501
1670599203487,8401,-76,-28,-28,-74,38,6504
1670599203494,8401,-63,-38,-24,-67,39,6503
1670599203495,8401,-72,24,-16,-67,39,6501
1670599203505,8401,-70,46,-4,-73,39,6502
1670599203505,8401,-75,-38,-22,-76,37,6503
1670599203517,8401,-71,46,-12,-80,37,6502
1670599203517,8401,-67,-30,-28,-67,39,6504
1670599203523,8401,-74,24,-16,-77,37,6501
1670599203527,8401,-73,-30,-26,-71,37,6504
1670599203536,8401,-69,24,-16,-69,38,6501
1670599203538,8401,-75,-38,-16,-70,38,6503
1670599203549,8401,-71,46,-12,-80,38,6502
1670599203552,8401,-62,-38,-16,-66,39,6503
1670599203561,8401,-71,-30,-26,-72,38,6504
1670599203563,8401,-72,46,-12,-74,39,6502
1670599203565,8401,-71,24,-16,-65,39,6501
1670599203574,8401,-69,-34,-26,-70,39,6504
1670599203578,8401,-77,-38,-10,-78,37,6503
1670599203591,8401,-71,46,-12,-77,37,6502
1670599203597,8401,-71,24,-12,-76,37,6501
1670599203601,8401,-68,-38,-10,-69,38,6503
1670599203604,8401,-75,-34,-26,-73,37,6504
1670599203613,8401,-73,46,-12,-78,38,6502
1670599203617,8401,-71,-34,-26,-72,38,6504
1670599203620,8401,-71,24,-10,-67,38,6501
1670599203630,8401,-62,-38,-8,-66,39,6503
1670599203641,8401,-71,46,-12,-73,39,6502
1670599203642,8401,-68,24,-8,-65,39,6501
1670599203644,8401,-77,-34,-26,-73,37,6504
1670599203654,8401,-76,-38,-6,-74,37,6503
1670599203665,8401,-74,46,-12,-76,37,6502
1670599203666,8401,-71,26,-8,-74,37,6501
1670599203677,8401,-74,-34,-26,-73,38,6504
1670599203678,8401,-65,-38,-6,-72,38,6503
1670599203689,8401,-75,46,-12,-76,38,6502
1670599203693,8401,-64,-36,-6,-64,39,6503
1670599203697,8401,-65,26,-6,-64,39,6501
1670599203703,8401,-68,46,-12,-71,39,6502
1670599203719,8401,-70,26,-4,-72,37,6501
1670599203721,8401,-77,-34,-26,-72,37,6504
1670599203723,8401,-68,-38,-4,-72,37,6503
1670599203734,8401,-75,48,-12,-77,37,6502
1670599203747,8401,-86,-34,-26,-75,38,6504
1670599203748,8401,-73,26,-4,-70,38,6501
1670599203752,8401,-69,-38,-4,-74,38,6503
1670599203766,8401,-68,50,-12,-72,39,6502
1670599203776,8401,-71,26,-4,-67,39,6501
1670599203776,8401,-66,-38,0,-72,37,6503
1670599203778,8401,-76,-34,-26,-67,39,6504
1670599203789,8401,-75,50,-10,-78,37,6502
1670599203799,8401,-77,26,-4,-74,37,6501
1670599203801,8401,-83,-34,-26,-74,37,6504
1670599203805,8401,-73,-38,2,-71,38,6503
1670599203818,8401,-70,50,0,-74,38,6502
1670599203827,8401,-70,26,-4,-71,38,6501
1670599203829,8401,-73,-34,-26,-68,39,6504
1670599203833,8401,-67,-38,2,-68,39,6503
1670599203845,8401,-70,50,12,-68,39,6502
1670599203856,8401,-66,28,-4,-66,39,6501
1670599203856,8401,-72,-38,2,-73,37,6503
1670599203856,8401,-77,-34,-26,-75,37,6504
1670599203875,8401,-81,50,12,-81,37,6502
1670599203880,8401,-73,28,-4,-75,37,6501
1670599203880,8401,-74,-34,-26,-76,38,6504
1670599203882,8401,-69,-38,2,-69,38,6503
1670599203902,8401,-72,50,12,-74,38,6502
1670599203906,8401,-72,28,-4,-69,39,6501
1670599203908,8401,-80,-34,-26,-71,39,6504
1670599203913,8401,-63,-40,14,-66,39,6503
1670599203927,8401,-73,28,-4,-74,37,6501
1670599203931,8401,-64,50,14,-70,39,6502
1670599203935,8401,-72,-34,-26,-77,38,6504
1670599203937,8401,-69,-40,16,-75,37,6503
1670599203952,8401,-76,28,-4,-73,38,6501
1670599203955,8401,-87,50,16,-80,37,6502
1670599203961,8401,-74,-34,-24,-73,39,6504
1670599203963,8401,-66,-40,16,-67,39,6503
1670599203978,8401,-79,28,-4,-70,39,6501
1670599203982,8401,-80,50,18,-78,37,6502
1670599203986,8401,-77,-40,16,-74,37,6503
1670599203986,8401,-69,-34,-26,-77,38,6504
1670599204005,8401,-78,28,-4,-73,37,6501
1670599204006,8401,-70,50,18,-72,38,6502
1670599204010,8401,-65,-34,-26,-73,39,6504
1670599204011,8401,-70,-40,16,-74,38,6503
1670599204030,8401,-61,50,16,-67,39,6502
1670599204033,8401,-77,-34,-24,-75,37,6504
1670599204034,8401,-70,28,-4,-71,38,6501
1670599204035,8401,-63,-40,18,-68,39,6503
1670599204054,8401,-72,50,0,-79,37,6502
1670599204058,8401,-81,-34,-24,-80,38,6504
1670599204060,8401,-69,28,-4,-70,39,6501
1670599204063,8401,-72,-40,18,-77,37,6503
1670599204082,8401,-71,48,0,-74,38,6502
1670599204087,8401,-77,28,-4,-73,37,6501
1670599204087,8401,-66,-34,-24,-70,39,6504
1670599204092,8401,-75,-40,18,-72,38,6503
1670599204111,8401,-63,38,0,-67,39,6502
1670599204113,8401,-76,28,-4,-71,38,6501
1670599204113,8401,-82,-30,-26,-76,37,6504
1670599204117,8401,-64,-40,20,-65,39,6503
1670599204129,8401,-64,28,-4,-63,39,6501
1670599204135,8401,-82,38,16,-78,37,6502
1670599204140,8401,-76,-30,-24,-73,38,6504
1670599204146,8401,-66,-40,22,-67,39,6503
1670599204160,8401,-89,26,-4,-73,37,6501
1670599204165,8401,-65,38,16,-71,39,6502
1670599204169,8401,-66,-28,-24,-69,39,6504
1670599204170,8401,-70,-40,22,-76,37,6503
1670599204186,8401,-65,26,-6,-62,39,6501
1670599204186,8401,-65,-40,20,-74,38,6503
1670599204193,8401,-82,-28,-24,-79,37,6504
1670599204210,8401,-66,-40,20,-65,39,6503
1670599204211,8401,-66,38,16,-68,39,6502
1670599204213,8401,-79,26,-6,-71,37,6501
1670599204214,8401,-79,-28,-22,-78,38,6504
1670599204237,8401,-78,38,16,-84,37,6502
1670599204241,8401,-96,-28,-22,-75,37,6504
1670599204242,8401,-66,26,-8,-61,39,6501
1670599204243,8401,-69,-40,20,-80,37,6503
1670599204263,8401,-67,38,16,-69,39,6502
1670599204266,8401,-77,-28,-22,-87,38,6504
1670599204268,8401,-81,24,-8,-71,37,6501
1670599204271,8401,-68,-40,22,-70,38,6503
1670599204282,8401,-86,24,-8,-68,38,6501
1670599204288,8401,-73,38,20,-79,37,6502
1670599204294,8401,-67,-28,-22,-64,39,6504
1670599204299,8401,-72,-40,22,-73,37,6503
1670599204310,8401,-68,22,-10,-64,39,6501
1670599204319,8401,-67,34,26,-70,39,6502
1670599204320,8401,-74,-28,-22,-80,38,6504
1670599204325,8401,-77,-40,22,-63,39,6503
1670599204339,8401,-78,22,-10,-67,38,6501
1670599204339,8401,-75,-40,22,-71,37,6503
1670599204343,8401,-73,34,28,-77,37,6502
1670599204350,8401,-67,-28,-22,-64,39,6504
1670599204360,8401,-80,-28,-22,-76,37,6504
1670599204366,8401,-72,18,34,-78,38,6502
1670599204367,8401,-71,-40,22,-66,38,6503
1670599204368,8401,-69,22,-10,-66,39,6501
1670599204377,8401,-64,18,30,-70,39,6502
