X,Y,Avg Error per XY,
960,240,115.15641536623133
960,360,66.88796603276258
840,360,71.02112361825881
720,360,15.652475842498529
600,360,28.160255680657446
480,360,96.26006440887103
360,360,97.50897394599124
240,240,124.91997438360288
240,120,223.6515146382872
Total AVG error
93.246529324129
