148 , 187
149 , 189
149 , 189
149 , 189
149 , 189
149 , 189
149 , 189
151 , 187
151 , 187
149 , 187
149 , 187
147 , 187
147 , 187
149 , 187
147 , 187
147 , 187
149 , 187
149 , 188
149 , 191
149 , 188
149 , 188
147 , 191
147 , 191
146 , 189
148 , 188
146 , 188
146 , 190
146 , 188
148 , 188
149 , 188
149 , 188
149 , 188
149 , 186
149 , 186
149 , 186
149 , 186
149 , 186
151 , 183
149 , 186
149 , 186
149 , 188
149 , 188
151 , 186
149 , 188
153 , 186
153 , 186
153 , 186
151 , 186
149 , 186
149 , 186
148 , 185
149 , 186
148 , 183
148 , 183
148 , 183
149 , 183
149 , 183
149 , 183
148 , 183
150 , 183
150 , 183
149 , 183
149 , 183
151 , 183
151 , 183
149 , 183
151 , 183
151 , 183
151 , 183
151 , 182
148 , 181
148 , 181
148 , 184
149 , 182
149 , 184
149 , 183
149 , 183
151 , 183
153 , 181
153 , 183
151 , 181
153 , 181
153 , 183
151 , 182
151 , 182
149 , 184
151 , 184
151 , 183
151 , 183
153 , 183
154 , 183
153 , 181
153 , 181
153 , 183
153 , 183
153 , 183
153 , 183
153 , 183
153 , 183
151 , 183
151 , 183
151 , 183
151 , 183
151 , 183
151 , 183
150 , 183
150 , 182
148 , 184
148 , 184
148 , 184
148 , 184
149 , 184
148 , 184
148 , 184
148 , 184
148 , 184
148 , 184
148 , 188
148 , 188
148 , 185
148 , 185
148 , 185
148 , 184
148 , 185
148 , 184
146 , 185
146 , 185
148 , 184
148 , 185
148 , 185
148 , 185
148 , 185
151 , 186
148 , 184
150 , 184
150 , 184
150 , 184
150 , 184
151 , 187
148 , 187
148 , 187
148 , 188
150 , 186
151 , 186
150 , 186
150 , 186
150 , 186
148 , 184
150 , 184
148 , 185
150 , 186
148 , 185
148 , 185
150 , 186
150 , 186
150 , 186
148 , 185
148 , 185
150 , 186
150 , 186
150 , 186
148 , 185
150 , 186
150 , 186
150 , 186
148 , 184
148 , 187
146 , 187
146 , 186
144 , 186
146 , 189
146 , 186
146 , 186
146 , 189
144 , 189
146 , 189
146 , 189
146 , 189
144 , 189
146 , 189
147 , 189
146 , 187
144 , 186
144 , 189
146 , 189
146 , 188
146 , 189
144 , 189
146 , 189
147 , 189
147 , 189
144 , 189
144 , 189
146 , 189
146 , 189
148 , 187
148 , 187
149 , 187
149 , 187
150 , 184
151 , 184
148 , 187
149 , 187
151 , 187
151 , 187
151 , 187
151 , 187
150 , 184
150 , 182
152 , 182
150 , 184
150 , 184
150 , 184
150 , 184
149 , 187
148 , 187
148 , 187
149 , 185
148 , 187
149 , 187
148 , 187
151 , 187
149 , 187
151 , 187
