[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 500.87020540559564, 86.84083873426114, 526.5199778016147, 272.2337092686984, 166.52460086959982, 296.66205615490713, 105.56718391576459, 208.20700914346347, 124.13484215834114, 120.58280960648894, 172.8066489360284, 123.4821893071831, 145.71166537510268, 552, 102.41948561183979, 145.8444254191206, 552, 0, 0]
[0, 0, 227.3623626630536, 280.7458510222692, 162.97729271964366, 95.07039431257708, 175.67067611697348, 291.0358167993235, 0, 110.37357054660082, 126.00052866309792, 104.8060132836144, 144.61982424037797, 28.133217971096542, 65.65678541924574, 19.913631375100504, 118.93610167133751, 197.6853758449467, 552, 0, 0]
[0, 0, 248.3636142993384, 241.07792558657292, 138.46004433502034, 25.399602613862715, 52.43547705106181, 57.347999750793576, 133.85036318108206, 61.45922465237263, 72.43667566344496, 60.89910847660292, 0, 84.21600959197067, 85.68966516986677, 138.32861561967394, 61.681486974783574, 185.0014169302744, 292.6130515356194, 0, 0]
[0, 0, 216.5984729929965, 104.68025438904728, 114.25297903137776, 45.71510671672294, 68.5433866637823, 28.024040291354602, 22.409945977777273, 40.86991092090593, 35.200438391027376, 51.95138563851546, 68.31092640714938, 61.87985642913617, 169.59596512194315, 79.94802898109475, 0, 75.20158400225675, 234.50139048987015, 0, 0]
[0, 0, 169.2465691408722, 146.49675079303654, 157.42358811255596, 120.6537787237898, 190.19004868057291, 41.77955893767406, 46.77608160962275, 69.37847791777872, 180.0307377894281, 73.9694477416135, 61.77102861663514, 49.596293659868955, 0, 89.26242039861407, 552, 134.02139700005245, 110.91145641183631, 0, 0]
[0, 0, 99.06440745969485, 217.49777209549987, 96.59481846549573, 46.5802099968307, 103.23852440833984, 81.50311052425093, 51.75025698036906, 18.782842053479154, 22.66222559558579, 37.75127107622968, 200.46347668096928, 31.65273029215746, 55.59295733708242, 108.17283634513761, 172.6948059401429, 160.42163454345334, 264.50774242584004, 0, 0]
[0, 0, 235.59061410266534, 261.91195941345313, 354.4308705170607, 156.3921824188871, 46.2248573965012, 197.640686992358, 109.62913009721451, 147.11434796431843, 23.181423365487895, 112.13062469253705, 37.44420303510008, 87.42690450234022, 39.230716119378975, 526.0864222559867, 393.033562081838, 552, 326.59095125876263, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
