+39 , -38 , -36 , +11
+39 , -38 , -32 , +11
+39 , -37 , -32 , +11
+39 , -37 , -33 , +10
+39 , -37 , -33 , +10
+39 , -37 , -34 , +10
+39 , -38 , -34 , +10
+39 , -39 , -33 , +11
+39 , -38 , -33 , +10
+39 , -38 , -33 , +10
+39 , -38 , -34 , +10
+39 , -38 , -35 , +11
+39 , -38 , -35 , +10
+39 , -38 , -34 , +10
+39 , -38 , -32 , +10
+39 , -39 , -33 , +10
+39 , -39 , -31 , +10
+39 , -39 , -31 , +10
+39 , -38 , -30 , +10
+39 , -38 , -32 , +10
+39 , -39 , -29 , +10
+39 , -38 , -31 , +10
+38 , -39 , -30 , +10
+39 , -39 , -30 , +09
+39 , -38 , -29 , +09
+39 , -38 , -29 , +09
+39 , -38 , -30 , +09
+39 , -38 , -30 , +09
+39 , -39 , -31 , +10
+39 , -39 , -31 , +10
+38 , -39 , -33 , +10
+38 , -39 , -35 , +11
+38 , -40 , -34 , +11
+38 , -40 , -34 , +11
+38 , -40 , -30 , +11
+38 , -39 , -30 , +11
+38 , -39 , -28 , +11
+39 , -39 , -28 , +11
+38 , -39 , -28 , +11
+38 , -40 , -25 , +11
+38 , -40 , -24 , +11
+38 , -39 , -21 , +11
+38 , -39 , -20 , +11
+38 , -39 , -20 , +11
+38 , -40 , -20 , +11
+38 , -39 , -18 , +11
+39 , -39 , -19 , +11
+39 , -40 , -19 , +10
+38 , -39 , -22 , +11
+38 , -40 , -23 , +11
+39 , -42 , -24 , +10
+38 , -42 , -22 , +11
+38 , -41 , -23 , +11
+38 , -41 , -23 , +11
+38 , -41 , -23 , +12
+38 , -41 , -24 , +12
+38 , -41 , -24 , +11
+38 , -41 , -24 , +11
+38 , -40 , -24 , +12
+39 , -40 , -25 , +12
+39 , -40 , -25 , +11
+38 , -40 , -25 , +13
+39 , -39 , -25 , +12
+39 , -39 , -25 , +12
+39 , -39 , -25 , +12
+39 , -39 , -25 , +11
+39 , -39 , -26 , +12
+39 , -39 , -26 , +11
+39 , -39 , -26 , +13
+36 , -38 , -26 , +12
+29 , -39 , -27 , +11
+30 , -39 , -28 , +11
+30 , -39 , -28 , +10
+28 , -39 , -30 , +09
+26 , -39 , -29 , +08
+27 , -39 , -25 , +08
+27 , -40 , -24 , +07
+27 , -39 , -21 , +06
+29 , -39 , -17 , +06
+29 , -39 , -17 , +06
+31 , -39 , -17 , +06
+30 , -39 , -17 , +06
+29 , -39 , -16 , +05
+29 , -39 , -16 , +05
+29 , -39 , -16 , +05
+28 , -39 , -16 , +04
+28 , -39 , -15 , +04
+27 , -40 , -14 , +04
+27 , -39 , -13 , +03
+25 , -39 , -14 , +03
+25 , -38 , -13 , +03
+26 , -38 , -15 , +03
+23 , -38 , -14 , +03
+25 , -37 , -15 , +04
+26 , -36 , -16 , +05
+29 , -36 , -16 , +05
+31 , -36 , -16 , +05
+28 , -36 , -19 , +05
+28 , -36 , -20 , +05
+25 , -36 , -21 , +05
+26 , -36 , -21 , +06
+26 , -36 , -21 , +06
+24 , -36 , -22 , +07
+21 , -35 , -22 , +07
+20 , -35 , -22 , +06
+21 , -35 , -22 , +07
+20 , -35 , -23 , +06
+20 , -37 , -24 , +06
+21 , -37 , -24 , +07
+22 , -37 , -23 , +07
+24 , -36 , -24 , +07
+25 , -36 , -24 , +08
+26 , -36 , -24 , +07
+27 , -36 , -26 , +07
+27 , -36 , -26 , +07
+28 , -35 , -26 , +07
+28 , -36 , -26 , +07
+29 , -36 , -28 , +07
+29 , -36 , -29 , +07
+30 , -36 , -31 , +07
+30 , -36 , -31 , +08
+30 , -36 , -30 , +08
+31 , -35 , -30 , +08
+31 , -36 , -31 , +07
+32 , -36 , -31 , +07
+32 , -36 , -31 , +07
+32 , -36 , -31 , +07
+33 , -36 , -31 , +07
+33 , -36 , -31 , +07
+33 , -36 , -32 , +07
+33 , -36 , -32 , +07
+34 , -36 , -31 , +07
+34 , -36 , -31 , +07
+34 , -36 , -31 , +07
